Time,RT,kW_Tot,kW_RT,kW_CHH,GPM,Precent_CH,RH [%],CH Load
2023-12-19T20:30:00,311.1,267,0.858,190.8,1333.1,71.4,69,56.2
2023-12-19T20:40:00,330.3,273.9,0.829,197.3,1343.7,72,66.4,58.2
2023-12-19T20:50:00,350.6,284.1,0.81,208,1335.5,73.2,61.2,61.3
2023-12-19T21:00:00,320.7,281.8,0.878,205.1,1327.2,72.8,59.8,60.5
2023-12-19T21:10:00,338.2,283.1,0.837,209.6,1330.8,74.1,59.4,61.5
2023-12-19T21:20:00,332.4,281.8,0.848,208.3,1329.6,73.9,59.4,61.1
2023-12-19T21:30:00,338.5,280.1,0.827,206.7,1332,73.8,59.4,60.9
2023-12-19T21:40:00,323.9,286.3,0.884,212.7,1340.2,74.3,59.7,62.7
2023-12-19T21:50:00,310.2,281.8,0.908,208.3,1329.6,73.9,60,61.4
2023-12-19T22:00:00,328.9,278.1,0.846,204.7,1337.8,73.6,60.1,60.3
2023-12-19T22:10:00,268.8,241.8,0.899,168.9,1316.6,69.9,60.2,49.8
2023-12-19T22:20:00,279.5,236.7,0.847,164,1315.4,69.3,60.6,48.3
2023-12-19T22:30:00,252.1,240,0.952,167.3,1315.4,69.7,60.6,49.3
2023-12-19T22:40:00,278.5,212.1,0.762,139.2,1310.6,65.6,61,41
2023-12-19T22:50:00,267.6,235,0.878,162.2,1310.6,69,61.6,47.8
2023-12-19T23:00:00,240.5,233.5,0.971,160.2,1311.8,68.6,61.1,47.2
2023-12-19T23:10:00,240.7,216,0.897,144.2,1313,66.8,61.6,42.5
2023-12-19T23:20:00,235.7,207.1,0.879,135.4,1315.4,65.4,62,39.9
2023-12-19T23:30:00,225.7,205.3,0.91,133.6,1321.3,65,61.9,39.3
2023-12-19T23:40:00,228.9,201.3,0.879,129.6,1308.2,64.4,62.3,38.2
2023-12-19T23:50:00,218.2,201.4,0.923,129.5,1309.4,64.3,62.2,38.1
2023-12-20T00:00:00,201.7,192.5,0.955,120.8,1308.2,62.7,62.2,35.6
2023-12-20T00:10:00,216.6,198.7,0.917,125.7,1299.8,63.2,62.1,37
2023-12-20T00:20:00,211.4,211.3,1,138.3,1301,65.4,62.3,40.7
2023-12-20T00:30:00,216.4,208.1,0.962,134.9,1298.6,64.8,62.5,39.4
2023-12-20T00:40:00,215.6,216.9,1.006,144.2,1293.8,66.5,63.4,42.2
2023-12-20T00:50:00,211.2,172.5,0.817,99.4,1299.8,57.6,62.6,29.3
2023-12-20T01:00:00,199.8,246.3,1.232,173.2,1296.2,70.3,62.2,51
2023-12-20T01:10:00,211.2,166.7,0.789,95.9,1299.8,57.5,62.5,28.2
2023-12-20T01:20:00,194.4,244.1,1.256,173.3,1296.2,71,62.4,51.1
2023-12-20T03:30:00,204.7,228.9,1.119,158.2,1292.5,69.1,62.5,46.6
2023-12-20T03:40:00,203.9,166.8,0.818,96.2,1287.7,57.7,62.4,28
2023-12-20T04:00:00,199.5,183.8,0.921,113,1293.8,61.5,62.7,33.3
2023-12-20T04:10:00,194.2,225.5,1.161,155.1,1295,68.8,63,45.7
2023-12-20T04:20:00,209.2,232.8,1.113,162.3,1287.7,69.7,63.6,47.8
2023-12-20T04:30:00,209.2,180.6,0.863,109.9,1287.7,60.9,63.6,32.4
2023-12-20T04:40:00,197.2,159.8,0.811,89.2,1279.1,55.8,63.5,26.3
2023-12-20T04:50:00,192.1,228.8,1.191,158.1,1280.4,69.1,63.2,46.6
2023-12-20T05:00:00,200.2,200.1,0.999,129.3,1298.6,64.6,62.9,38.1
2023-12-20T05:10:00,251.2,206.9,0.824,135.9,1310.6,65.7,63,40
2023-12-20T05:20:00,251.2,253.1,1.008,182.5,1310.6,72.1,62.8,53.8
2023-12-20T05:30:00,257.6,215.6,0.837,144.7,1315.4,67.1,63.6,42.6
2023-12-20T05:40:00,252.6,265.3,1.05,194.3,1317.8,73.2,63.4,57.3
2023-12-20T05:50:00,252.8,222.6,0.881,151.9,1318.9,68.2,63.1,44.7
2023-12-20T06:00:00,257.8,235.8,0.914,164.8,1316.6,69.9,63,48.6
2023-12-20T06:10:00,270.3,215.8,0.799,144.9,1323.7,67.1,63,42.7
2023-12-20T06:20:00,265.2,221.8,0.836,150.9,1326.1,68,63.6,44.5
2023-12-20T06:30:00,299.7,228.4,0.762,157.4,1332,68.9,63.8,46.1
2023-12-20T06:40:00,291.3,225.7,0.775,155,1318.9,68.7,63.6,45.4
2023-12-20T06:50:00,291.3,227.4,0.781,156.5,1318.9,68.8,64,45.8
2023-12-20T07:00:00,292.3,227.9,0.78,156.7,1323.7,68.8,64.2,46.2
2023-12-20T07:10:00,293.4,233.3,0.795,158.3,1328.4,67.8,64.4,46.6
2023-12-20T07:20:00,308.3,217.7,0.706,142.5,1321.3,65.5,64.7,42
2023-12-20T07:30:00,317.2,229.8,0.724,154.6,1335.5,67.3,65,45.5
2023-12-20T07:40:00,305.8,266.8,0.872,191.6,1334.3,71.8,64.8,56.5
2023-12-20T07:50:00,317.7,236.6,0.745,161.5,1337.8,68.3,65,47.6
2023-12-20T08:00:00,332.4,252.8,0.76,177.8,1329.6,70.3,65.4,52.4
2023-12-20T08:10:00,311.3,251.7,0.809,175.2,1334.3,69.6,65.5,51.6
2023-12-20T08:20:00,343.8,269.8,0.785,193.6,1330.8,71.8,66,57.1
2023-12-20T08:30:00,320.7,250.5,0.781,174.8,1327.2,69.8,66,51.5
2023-12-20T08:40:00,350.9,272.7,0.777,196.4,1336.7,72,66.4,57.9
2023-12-20T08:50:00,336.7,255.4,0.758,179.4,1324.9,70.3,66.7,52.9
2023-12-20T09:00:00,344.4,271.9,0.79,196.1,1333.1,72.1,69.2,57.5
2023-12-20T09:10:00,358.8,289.6,0.807,213.4,1324.9,73.7,67.5,62.6
2023-12-20T09:20:00,346.8,294.5,0.849,218.6,1321.3,74.2,67.3,64.4
2023-12-20T09:30:00,366.9,290.3,0.791,214.7,1334.3,74,67.2,63.3
2023-12-20T09:40:00,357.7,292.1,0.817,216.2,1341.3,74,67.3,63.7
2023-12-20T09:50:00,372.5,290.4,0.78,214.4,1334.3,73.8,66.9,63.2
2023-12-20T10:00:00,384.3,312.5,0.813,236.6,1336.7,75.7,67.5,69.8
2023-12-20T10:10:00,386.6,316.5,0.819,238.4,1344.8,75.3,68.2,70.3
2023-12-20T10:20:00,402.8,332.3,0.825,254.1,1342.5,76.5,67.9,74.9
2023-12-20T10:30:00,409.1,312.5,0.764,234.1,1344.8,74.9,69,69
2023-12-20T10:40:00,390.9,316.6,0.81,238.3,1340.2,75.3,69.1,70.2
2023-12-20T10:50:00,404.5,360.4,0.891,282.3,1348.3,78.3,69.7,83.2
2023-12-20T11:00:00,406.9,319.5,0.785,241.5,1337.8,75.6,70.7,71.2
2023-12-20T11:10:00,410.3,326.7,0.796,251.2,1313,76.9,71,74.1
2023-12-20T11:20:00,385.6,333.4,0.865,258.3,1303.4,77.5,71.9,76.1
2023-12-20T11:30:00,388.4,317.3,0.817,241.4,1313,76.1,70.1,71.2
2023-12-20T11:40:00,409.6,343.3,0.838,267.9,1310.6,78,73.1,79
2023-12-20T11:50:00,403,349.8,0.868,274.4,1324.9,78.5,72.2,80.9
2023-12-20T12:00:00,403.4,343.8,0.852,268.4,1308.2,78.1,72.1,79.1
2023-12-20T12:10:00,400.1,331.6,0.829,264.4,1315.4,79.7,72.1,77.9
2023-12-20T12:20:00,376.1,344.5,0.916,267.6,1308.2,77.7,70,78.6
2023-12-20T12:30:00,398.6,354.6,0.889,277.6,1310.6,78.3,70.7,81.5
2023-12-20T12:40:00,357.5,301.3,0.843,224.7,1320.1,74.6,70.3,66.2
2023-12-20T12:50:00,383.3,300.8,0.785,224.5,1314.2,74.6,71.8,66.2
2023-12-20T13:00:00,376.8,344,0.913,267.5,1310.6,77.7,71.2,78.8
2023-12-20T13:10:00,378.5,309.4,0.817,232.6,1316.6,75.2,70.6,68.5
2023-12-20T13:20:00,398.6,341.6,0.857,264.8,1310.6,77.5,71.9,78.1
2023-12-20T13:30:00,376.1,312.2,0.83,235.6,1308.2,75.5,71.5,69.5
2023-12-20T13:40:00,406.7,314.2,0.773,238.2,1318.9,75.8,72.3,70.2
2023-12-20T13:50:00,373.4,315.3,0.845,239.1,1317.8,75.8,73.2,70.5
2023-12-20T14:00:00,432.2,356.3,0.824,279.7,1313,78.5,70.3,82.5
2023-12-20T14:10:00,396.1,346.9,0.876,270.9,1302.2,78.1,69.4,79.8
2023-12-20T14:20:00,420.9,333.3,0.792,256.7,1311.8,77,68.1,75.7
2023-12-20T14:30:00,406.3,306.8,0.755,230.1,1317.8,75,67.4,67.8
2023-12-20T14:40:00,404.5,312.2,0.772,235.7,1311.8,75.5,65.8,69.5
2023-12-20T14:50:00,405.6,329.6,0.813,253,1315.4,76.7,67.3,74.6
2023-12-20T15:00:00,0,76.8,0,0.2,0,0.2,66.2,0
2023-12-20T15:10:00,426.3,377.7,0.886,301.2,1311.8,79.7,69.1,88.8
2023-12-20T15:20:00,393.5,356.9,0.907,280.8,1311.8,78.7,68.3,82.8
2023-12-20T15:30:00,443.1,361.7,0.816,285.6,1313,79,68,84.2
2023-12-20T15:40:00,415,372.1,0.897,296.1,1310.6,79.6,68.8,87
2023-12-20T15:50:00,429.8,363.4,0.846,287.3,1305.8,79.1,68.5,84.4
2023-12-20T16:00:00,382.6,313,0.818,236.2,1311.8,75.5,70.1,69.6
2023-12-20T16:10:00,375.4,320.3,0.853,243.7,1324.9,76.1,70.1,71.8
2023-12-20T16:20:00,417.3,328.7,0.788,252.1,1317.8,76.7,69,74.3
2023-12-20T16:30:00,378.2,301.7,0.798,225,1315.4,74.6,68.9,66.3
2023-12-20T16:40:00,388.8,344.1,0.885,267.7,1314.2,77.8,68.8,78.9
2023-12-20T16:50:00,388.8,352.2,0.906,275.7,1314.2,78.3,69.7,81.3
2023-12-20T17:00:00,415,358,0.863,281.2,1310.6,78.6,68.1,82.9
2023-12-20T17:10:00,393.9,345.9,0.878,269.2,1313,77.8,69.7,79.4
2023-12-20T17:20:00,397.5,364.5,0.917,288.1,1324.9,79,70.9,84.9
2023-12-20T17:30:00,431.4,354.6,0.822,278.2,1310.6,78.5,71.5,82
2023-12-20T17:40:00,369.6,348.9,0.944,272.4,1304.6,78.1,69.2,80.3
2023-12-20T17:50:00,405.9,305.9,0.754,229.3,1316.6,75,71.2,67.6
2023-12-20T18:00:00,380.9,299.4,0.786,223.2,1305.8,74.6,70.3,65.8
2023-12-20T18:10:00,382,340.9,0.892,265.1,1348.3,77.8,72.7,78.1
2023-12-20T18:20:00,389.9,313.2,0.803,237.2,1336.7,75.7,72,70
2023-12-20T18:30:00,407.3,344.5,0.846,268.3,1339,77.9,70.3,79.1
2023-12-20T18:40:00,374.1,299.9,0.802,224.3,1340.2,74.8,69.4,66.2
2023-12-20T18:50:00,406.6,349.6,0.86,273.7,1336.7,78.3,69.9,80.7
2023-12-20T19:00:00,379.7,355.1,0.935,278.8,1340.2,78.5,70.7,82.2
2023-12-20T19:10:00,386.3,336.6,0.871,260.8,1343.7,77.5,70.9,76.6
2023-12-20T19:20:00,388.5,310.7,0.8,235,1332,75.6,71.5,69
2023-12-20T19:30:00,387,302.6,0.782,226.9,1346,75,73.3,66.9
2023-12-20T19:40:00,377.1,303.9,0.806,227.6,1330.8,74.9,74.4,67.1
2023-12-20T19:50:00,343.5,301.1,0.877,225.2,1329.6,74.8,74.5,66.4
2023-12-20T20:00:00,356.4,303.3,0.851,227.5,1336.7,75,74.7,67.1
2023-12-20T20:10:00,339.1,299.3,0.882,223.1,1334.3,74.5,75,65.7
2023-12-20T20:20:00,349,291,0.834,214.8,1329.6,73.8,73.2,63.3
2023-12-20T20:30:00,350.3,307.5,0.878,232.1,1334.3,75.5,72.8,68.4
2023-12-20T20:40:00,323,275.7,0.853,200,1336.7,72.5,72.8,58.9
2023-12-20T20:50:00,364.7,316.7,0.869,240.8,1326.1,76,73.1,71
2023-12-20T21:00:00,333.3,279.1,0.838,202.8,1333.1,72.6,72.8,59.8
2023-12-20T21:10:00,339.4,280.8,0.827,207.1,1335.5,73.7,73.2,61
2023-12-20T21:20:00,343.2,279.5,0.814,206.3,1328.4,73.8,73.9,60.8
2023-12-20T21:30:00,343.2,276.5,0.806,203.1,1328.4,73.5,74.8,59.9
2023-12-20T21:40:00,310.5,283.6,0.913,210,1330.8,74,76.5,61.9
2023-12-20T21:50:00,338.5,283.9,0.839,210.2,1332,74,75.7,61.9
2023-12-20T22:00:00,337,272.3,0.808,198.7,1326.1,73,77.4,58.6
2023-12-20T22:10:00,349.3,282.4,0.808,209.4,1330.8,74.1,75,61.7
2023-12-20T22:20:00,322.2,265.2,0.823,192.2,1333.1,72.5,72.7,56.6
2023-12-20T22:30:00,327.4,272.6,0.832,199.3,1332,73.1,69.6,58.7
2023-12-20T22:40:00,321.9,265.1,0.824,192.2,1332,72.5,67.6,56.4
2023-12-20T22:50:00,321,265,0.825,192.3,1328.4,72.6,67.2,56.4
2023-12-20T23:00:00,283.3,234,0.826,161.4,1333.1,69,66.2,47.6
2023-12-20T23:10:00,266.4,217.9,0.818,146,1304.6,67,65,43
2023-12-20T23:20:00,228.9,210.4,0.919,138.7,1308.2,65.9,65.4,40.9
2023-12-20T23:30:00,234.4,221.5,0.945,149.9,1308.2,67.7,64.7,44.2
2023-12-20T23:40:00,227.7,200.9,0.882,129.1,1301,64.3,64.7,38
2023-12-20T23:50:00,222,206,0.928,134,1299.8,65,63.8,39.5
2023-12-21T00:00:00,216.6,203.1,0.938,131.2,1299.8,64.6,64.4,38.7
2023-12-21T00:10:00,210.2,210.8,1.003,138.1,1293.8,65.5,63.2,40.7
2023-12-21T00:20:00,204.8,195.8,0.956,122.9,1293.8,62.8,63.6,36.2
2023-12-21T00:30:00,200.2,193.9,0.969,121.2,1298.6,62.5,64.6,35.7
2023-12-21T00:40:00,210.6,202.8,0.963,130.1,1296.2,64.2,64.7,38.3
2023-12-21T00:50:00,200.2,195.5,0.977,122.8,1298.6,62.8,65.7,36.2
2023-12-21T01:00:00,206,198.7,0.964,126,1301,63.4,65.2,37.1
2023-12-21T01:10:00,200,193.9,0.969,123.2,1297.4,63.6,64.2,36.3
2023-12-21T01:20:00,222,199.8,0.9,129,1299.8,64.6,64.2,38
2023-12-21T01:30:00,221.6,226.1,1.02,155.5,1297.4,68.8,64.5,45.8
2023-12-21T01:40:00,216.4,197.5,0.913,126.8,1298.6,64.2,63.6,37.3
2023-12-21T01:50:00,221,199.9,0.905,129.4,1293.8,64.7,63.9,38.1
2023-12-21T02:00:00,214.6,201.1,0.937,130.7,1287.7,65,64,38.2
2023-12-21T02:10:00,193.2,188.6,0.976,118.2,1287.7,62.7,63.5,34.5
2023-12-21T02:20:00,208.5,193.9,0.93,123.8,1282.8,63.8,64.6,36.5
2023-12-21T02:30:00,203.1,191,0.941,120.5,1282.8,63.1,66.1,35.5
2023-12-21T02:40:00,197.8,193,0.976,122.5,1282.8,63.5,65.8,36.1
2023-12-21T02:50:00,208.1,191.9,0.922,121.4,1280.4,63.2,65.9,35.7
2023-12-21T03:00:00,208.5,191.8,0.92,121.5,1282.8,63.4,66,35.8
2023-12-21T03:10:00,198,192,0.97,121.4,1284,63.2,67,35.8
2023-12-21T03:20:00,197,205.5,1.043,134.7,1277.9,65.6,66.8,39.7
2023-12-21T03:30:00,192.4,203.7,1.059,133.3,1282.8,65.4,67.4,39.3
2023-12-21T03:40:00,187.8,201.7,1.074,131.3,1287.7,65.1,67.6,38.7
2023-12-21T03:50:00,197.6,209.4,1.06,138.7,1281.6,66.2,67.6,40.8
2023-12-21T04:00:00,213.2,204.4,0.959,133.8,1279.1,65.5,67.6,39.4
2023-12-21T04:10:00,197.4,203.3,1.03,132.7,1280.4,65.3,68.1,39.1
2023-12-21T04:20:00,203.1,200.7,0.988,130,1282.8,64.8,67.6,38.3
2023-12-21T04:30:00,198,206.6,1.044,136,1284,65.8,67.7,40.1
2023-12-21T04:40:00,214.2,205.6,0.96,135.3,1285.2,65.8,68.1,39.9
2023-12-21T04:50:00,191.7,198.2,1.034,127.5,1277.9,64.3,68.1,37.6
2023-12-21T05:00:00,204.7,208.3,1.018,137.6,1292.5,66.1,68.4,40.5
2023-12-21T05:10:00,221.4,209.8,0.947,139,1296.2,66.3,68.8,40.7
2023-12-21T05:20:00,228.3,207.9,0.911,137.3,1304.6,66,68.9,40.2
2023-12-21T05:30:00,261.6,226.4,0.865,155.5,1308.2,68.7,69.3,45.8
2023-12-21T05:40:00,248.9,219.1,0.88,148.4,1298.6,67.7,69.6,43.7
2023-12-21T05:50:00,250.1,199,0.796,128.6,1304.6,64.6,69.5,37.9
2023-12-21T06:00:00,227.7,206.6,0.907,136,1301,65.8,69.9,40.1
2023-12-21T06:10:00,249.4,218,0.874,147.2,1301,67.5,70,43.4
2023-12-21T06:20:00,252.1,212.2,0.842,141.6,1315.4,66.7,69.7,41.7
2023-12-21T06:30:00,263.1,220.7,0.839,150,1315.4,68,70.2,44.2
2023-12-21T06:40:00,250.3,222.2,0.888,151.6,1305.8,68.2,69.7,44.7
2023-12-21T06:50:00,257.1,218.1,0.848,147.3,1313,67.6,70.6,43.4
2023-12-21T07:00:00,296.8,225.6,0.76,154.8,1318.9,68.6,71.5,45.6
2023-12-21T07:10:00,279.3,232,0.831,157,1314.2,67.7,71.2,46.2
2023-12-21T07:20:00,290.2,228.3,0.787,153.5,1314.2,67.2,71.7,45.2
2023-12-21T07:30:00,0,75.2,0,0.2,0,0.3,72.8,0
2023-12-21T07:40:00,309.1,238.3,0.771,163.4,1324.9,68.6,72.9,48.1
2023-12-21T07:50:00,314.4,250.9,0.798,176.4,1323.7,70.3,73.5,52
2023-12-21T08:00:00,316.3,266.9,0.844,191.8,1332,71.9,73.6,56.2
2023-12-21T08:10:00,349.3,261.7,0.749,185.7,1330.8,71,73.5,54.5
2023-12-21T08:20:00,326.6,261.6,0.801,185.6,1328.4,70.9,73,54.7
2023-12-21T08:30:00,314.1,288.5,0.919,212.9,1322.5,73.8,73.6,62.7
2023-12-21T08:40:00,308,256,0.831,179.9,1320.1,70.3,71.6,53
2023-12-21T08:50:00,326.6,263.5,0.807,187.5,1328.4,71.2,71.3,55.3
2023-12-21T09:00:00,314.4,254.3,0.809,178.3,1323.7,70.1,71.3,52.5
2023-12-21T09:10:00,335.6,252.9,0.753,177.1,1342.5,70,70.9,52.2
2023-12-21T09:20:00,347.1,287.9,0.829,212.1,1343.7,73.7,71.3,62.5
2023-12-21T09:30:00,368.9,300.7,0.815,225.2,1341.3,74.9,70,66.4
2023-12-21T09:40:00,363.3,295.8,0.814,219.7,1341.3,74.3,72.3,64.6
2023-12-21T09:50:00,376.4,298.6,0.793,222.6,1348.3,74.5,72.2,65.6
2023-12-21T10:00:00,385.3,298.8,0.776,222.8,1340.2,74.6,70.9,65.7
2023-12-21T10:10:00,389.5,309.8,0.795,231.5,1335.5,74.7,71.6,68.2
2023-12-21T10:20:00,374.8,297.7,0.794,219.7,1342.5,73.8,70.9,64.8
2023-12-21T10:30:00,398.5,311.9,0.783,234.1,1328.4,75.1,70.6,68.7
2023-12-21T10:40:00,398.2,321.9,0.808,244,1346,75.8,70,71.6
2023-12-21T10:50:00,396.1,327.7,0.827,249.7,1339,76.2,70.3,73.3
2023-12-21T11:00:00,397.2,325.1,0.819,247.2,1342.5,76,71.8,72.9
2023-12-21T11:10:00,402.3,355.3,0.883,279.6,1322.5,78.7,71.3,82.4
2023-12-21T11:20:00,388.8,315.4,0.811,240.4,1314.2,76.2,71.1,70.9
2023-12-21T11:30:00,376.8,290.7,0.772,215.4,1310.6,74.1,72.5,63.5
2023-12-21T11:40:00,375,318.3,0.849,243,1323.7,76.3,72.6,71.6
2023-12-21T11:50:00,395.3,331.8,0.839,256.4,1317.8,77.3,72.6,75.6
2023-12-21T12:00:00,394.3,315,0.799,240,1314.2,76.2,72.8,70.7
2023-12-21T12:10:00,388.4,318.7,0.821,242.1,1313,76,73.9,71.4
2023-12-21T12:20:00,367.2,321.5,0.876,244.5,1315.4,76,71.3,72.1
2023-12-21T12:30:00,383,303,0.791,226.5,1313,74.8,69.4,66.8
2023-12-21T12:40:00,390.2,321.1,0.823,244.4,1318.9,76.1,68.3,72
2023-12-21T12:50:00,367.9,297.4,0.808,221.1,1317.8,74.3,71.4,65.2
2023-12-21T13:00:00,390.5,320.2,0.82,243.9,1320.1,76.2,71.4,71.9
2023-12-21T13:10:00,388.4,325.7,0.839,249.4,1313,76.6,69.7,73.5
2023-12-21T13:20:00,429.4,337,0.785,260.1,1321.3,77.2,65.7,76.7
2023-12-21T13:30:00,396.8,318.1,0.802,241.8,1322.5,76,62,71.3
2023-12-21T13:40:00,411.1,331,0.805,254,1315.4,76.7,66.4,74.6
2023-12-21T13:50:00,405.2,327.4,0.808,250.6,1314.2,76.5,66.7,73.6
2023-12-21T14:00:00,434.9,366.3,0.842,289.6,1321.3,79.1,64.7,85.1
2023-12-21T14:10:00,410.7,324.4,0.79,248,1314.2,76.5,66.2,73.1
2023-12-21T14:20:00,402.6,350.9,0.872,274.9,1323.7,78.3,64.6,81.1
2023-12-21T14:30:00,408.9,327.5,0.801,251.4,1326.1,76.8,67.3,74.1
2023-12-21T14:40:00,421.3,330.3,0.784,254,1313,76.9,65.2,74.9
2023-12-21T14:50:00,417.3,370.4,0.888,294.1,1317.8,79.4,67.6,86.7
2023-12-21T15:00:00,401.9,320.2,0.797,244.1,1321.3,76.2,64.3,72
2023-12-21T15:10:00,415.8,326.5,0.785,250,1313,76.6,62.5,73.7
2023-12-21T15:20:00,401.5,322.4,0.803,245.8,1320.1,76.3,64.8,72.5
2023-12-21T15:30:00,397.5,318.7,0.802,242.2,1324.9,76,63.5,71.4
2023-12-21T15:40:00,413.7,320.3,0.774,243.9,1323.7,76.2,64.8,71.9
2023-12-21T15:50:00,412.2,358.1,0.869,281.7,1318.9,78.7,63.7,83
2023-12-21T16:00:00,421.6,363.1,0.861,286.5,1314.2,78.9,63.6,84.5
2023-12-21T16:10:00,407.4,348.3,0.855,271.7,1321.3,78,61.8,80.1
2023-12-21T16:20:00,434.2,331.3,0.763,255,1318.9,77,63.9,75.2
2023-12-21T16:30:00,429.8,356.6,0.83,280,1322.5,78.5,65.7,82.6
2023-12-21T16:40:00,380.5,313.4,0.824,237.5,1304.6,75.8,60.4,70
2023-12-21T16:50:00,392.5,321.9,0.82,245.3,1308.2,76.2,61.5,72.3
2023-12-21T17:00:00,359.1,287.7,0.801,211.1,1305.8,73.4,62.6,61.9
2023-12-21T17:10:00,401.5,314.6,0.783,238,1320.1,75.7,63.7,69.9
2023-12-21T17:20:00,362.9,300,0.827,223.7,1299.8,74.6,63.8,65.9
2023-12-21T17:30:00,366.2,299.5,0.818,223.1,1311.8,74.5,63.8,65.8
2023-12-21T17:40:00,361.1,320.9,0.889,243.9,1313,76,65.1,71.9
2023-12-21T17:50:00,388.4,305.3,0.786,228.9,1313,75,65.7,67.5
2023-12-21T18:00:00,375.8,292.7,0.779,216.4,1307,73.9,65.7,63.8
2023-12-21T18:10:00,378.7,321,0.848,245,1336.7,76.3,64.9,72.2
2023-12-21T18:20:00,368.5,289.5,0.785,213.2,1340.2,73.7,64.7,62.8
2023-12-21T18:30:00,381,317.4,0.833,241.7,1344.8,76.1,64.6,71.2
2023-12-21T18:40:00,0,76.2,0,0.2,0,0.2,64.2,0
2023-12-21T18:50:00,362,311,0.859,235.4,1336.7,75.7,62.2,69.4
2023-12-21T19:00:00,343.8,301.8,0.878,225.6,1330.8,74.8,64,66.5
2023-12-21T19:10:00,355.8,296.3,0.833,220.3,1334.3,74.3,66.2,64.9
2023-12-21T19:20:00,353.9,296.2,0.837,220,1327.2,74.3,65.3,64.9
2023-12-21T19:30:00,333.6,289.4,0.867,213.4,1334.3,73.8,66.1,62.9
2023-12-21T19:40:00,362,282.8,0.781,206.7,1336.7,73.1,66.4,60.9
2023-12-21T19:50:00,344.7,299.1,0.868,223.2,1334.3,74.6,65.3,65.8
2023-12-21T20:00:00,333.9,288.6,0.864,212.2,1335.5,73.5,65.6,62.5
2023-12-21T20:10:00,307.2,282.4,0.919,206.7,1316.6,73.2,66,60.9
2023-12-21T20:20:00,300.1,264,0.88,187.7,1309.4,71.1,64.2,55
2023-12-21T20:30:00,297.8,278.3,0.934,202.5,1323.7,72.8,65,59.4
2023-12-21T20:40:00,269.5,237.5,0.881,161.2,1320.1,67.9,65.4,47.2
2023-12-21T20:50:00,278.8,239.7,0.86,163.6,1311.8,68.3,64.1,48.2
2023-12-21T21:00:00,275,230.9,0.84,155.1,1320.1,67.2,64.4,45.7
2023-12-21T21:10:00,291.8,243.5,0.834,170,1321.3,69.8,63.4,50.1
2023-12-21T21:20:00,282.3,248.4,0.88,174.9,1328.4,70.4,64.3,51.5
2023-12-21T21:30:00,293.6,232.2,0.791,158.7,1329.6,68.4,65.9,46.8
2023-12-21T21:40:00,315.2,232,0.736,158.6,1327.2,68.4,66.3,46.7
2023-12-21T21:50:00,255.3,211,0.827,137.3,1303.4,65.1,66.3,40.5
2023-12-21T22:00:00,259,215.5,0.832,142,1295,65.9,66.5,41.8
2023-12-21T22:10:00,243.9,216.9,0.889,144,1301,66.4,66.8,42.4
2023-12-21T22:20:00,238.7,215.5,0.903,142.4,1302.2,66.1,65,42
2023-12-21T22:30:00,242.6,214.6,0.885,141.6,1293.8,66,65,41.7
2023-12-21T22:40:00,237.9,219.9,0.925,147.2,1297.4,66.9,63.9,43.4
2023-12-21T22:50:00,233.1,219.8,0.943,146.6,1301,66.7,64,43.2
2023-12-21T23:00:00,235,229.9,0.978,157.3,1311.8,68.4,66.3,46.3
2023-12-21T23:10:00,244.4,224.3,0.918,152.2,1303.4,67.9,64.8,44.8
2023-12-21T23:20:00,238.5,218.4,0.916,146.3,1301,67,64.1,43.1
2023-12-21T23:30:00,233.1,208,0.893,136.1,1301,65.4,62.9,40.1
2023-12-21T23:40:00,188,162.7,0.866,91,1288.9,55.9,62.3,26.5
2023-12-21T23:50:00,211,197.4,0.935,125.8,1298.6,63.7,61.8,36.8
2023-12-22T00:00:00,194.1,223.6,1.152,151.5,1293.8,67.7,59.9,44.6
2023-12-22T00:10:00,0,73.3,0,0.2,0,0.3,60.2,0
2023-12-22T00:20:00,173.6,189,1.088,116.1,1302.2,61.4,58.7,34.2
2023-12-22T00:30:00,194.1,150.1,0.773,76.9,1293.8,51.2,58,22.6
2023-12-22T00:40:00,183.1,153.3,0.837,80.3,1292.5,52.4,57.5,23.6
2023-12-22T00:50:00,177.7,222.7,1.253,149.7,1292.5,67.2,56.9,44.1
2023-12-22T01:00:00,205.8,223.8,1.087,150.5,1299.8,67.3,56.9,44.3
2023-12-22T01:10:00,200,192.1,0.96,121.4,1297.4,63.2,56.9,35.7
2023-12-22T01:20:00,157.6,184.7,1.172,113.7,1304.6,61.6,57.2,33.5
2023-12-22T01:30:00,192.8,152.6,0.792,81.8,1285.2,53.6,58,24.1
2023-12-22T01:40:00,199.3,172.3,0.865,101.2,1292.5,58.7,57.4,29.8
2023-12-22T01:50:00,156.3,215.5,1.379,144.5,1293.8,67,57.7,42.6
2023-12-22T02:00:00,187.6,218.7,1.166,147.9,1286.5,67.6,59.4,43.6
2023-12-22T02:10:00,186.7,167.1,0.895,96.2,1280.4,57.6,58.6,28.3
2023-12-22T02:20:00,159.9,166.3,1.04,95.7,1279.1,57.5,59,28.2
2023-12-22T02:30:00,187.6,161.9,0.863,91.1,1286.5,56.3,59.4,26.8
2023-12-22T02:40:00,186.2,155.9,0.837,85.3,1276.7,54.7,60.4,24.8
2023-12-22T02:50:00,149.4,213.5,1.429,142.6,1280.4,66.8,60.1,41.7
